MSC1891002626,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 31 2018,I-485,No Change
MSC1891002797,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 31 2018,I-485,No Change
MSC1891003140,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 31 2018,I-485,No Change
MSC1891003304,8/28/2018,Response To USCIS\' Request For Evidence Was Received,July 5 2018,I-485,No Change
MSC1891002893,8/28/2018,Fingerprint Review Was Completed,July 6 2018,I-485,No Change
MSC1891002896,8/28/2018,Fingerprint Review Was Completed,July 6 2018,I-485,No Change
MSC1891003091,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 6 2018,I-485,No Change
MSC1891003094,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 6 2018,I-485,No Change
MSC1891003120,8/28/2018,Fingerprint Review Was Completed,July 7 2018,I-765,No Change
MSC1891002611,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 9 2018,I-485,None
MSC1891002653,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 9 2018,I-485,No Change
MSC1891002751,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 9 2018,I-485,No Change
MSC1891002760,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 9 2018,I-485,No Change
MSC1891002778,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 9 2018,I-485,No Change
MSC1891002807,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 9 2018,I-485,No Change
MSC1891002811,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 9 2018,I-485,No Change
MSC1891002861,8/28/2018,Card Was Delivered To Me By The Post Office,July 9 2018,,No Change
MSC1891002864,8/28/2018,Card Was Delivered To Me By The Post Office,July 9 2018,,No Change
MSC1891002875,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 9 2018,I-485,No Change
MSC1891002903,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 9 2018,I-485,No Change
MSC1891002906,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 9 2018,I-485,No Change
MSC1891003032,8/28/2018,Appeal Was Dismissed,July 9 2018,,No Change
MSC1891003073,8/28/2018,Case is Ready to Be Scheduled for An Interview,July 9 2018,I-485,No Change
MSC1891003208,8/28/2018,Case Was Received At My Local Office,July 9 2018,I-765,No Change
MSC1891002640,8/28/2018,Case is Ready to Be Scheduled for An Interview,June 11 2018,I-485,No Change
MSC1891003202,8/28/2018,Card Was Delivered To Me By The Post Office,June 11 2018,,No Change
MSC1891002754,8/28/2018,Case is Ready to Be Scheduled for An Interview,June 13 2018,I-485,No Change
MSC1891002635,8/28/2018,Request for Initial Evidence Was Mailed,June 14 2018,I-485,No Change
MSC1891002642,8/28/2018,Request for Initial Evidence Was Mailed,June 19 2018,I-485,No Change
MSC1891002644,8/28/2018,Request for Initial Evidence Was Mailed,June 19 2018,I-485,No Change
MSC1891002645,8/28/2018,Request for Initial Evidence Was Mailed,June 19 2018,I-485,No Change
MSC1891002747,8/28/2018,Request for Initial Evidence Was Mailed,June 19 2018,I-485,No Change
MSC1891003284,8/28/2018,Card Was Delivered To Me By The Post Office,June 19 2018,,No Change
MSC1891002786,8/28/2018,Case is Ready to Be Scheduled for An Interview,June 20 2018,I-485,No Change
MSC1891003275,8/28/2018,Request for Initial Evidence Was Mailed,June 20 2018,I-485,No Change
MSC1891003277,8/28/2018,Request for Initial Evidence Was Mailed,June 20 2018,I-485,No Change
MSC1891003129,8/28/2018,Decision Notice Mailed,June 21 2018,,No Change
MSC1891002831,8/28/2018,Request for Initial Evidence Was Mailed,June 22 2018,I-485,No Change
MSC1891003313,8/28/2018,Name Was Updated,June 22 2018,I-130,No Change
MSC1891002679,8/28/2018,Request for Initial Evidence Was Mailed,June 23 2018,I-485,No Change
MSC1891002768,8/28/2018,Request for Initial Evidence Was Mailed,June 23 2018,I-485,No Change
MSC1891002890,8/28/2018,Request for Initial Evidence Was Mailed,June 23 2018,I-485,No Change
MSC1891002959,8/28/2018,Fingerprint Review Was Completed,June 23 2018,I-765,No Change
MSC1891003022,8/28/2018,Request for Initial Evidence Was Mailed,June 23 2018,I-485,No Change
MSC1891003295,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,June 23 2018,I-765,No Change
MSC1891003340,8/28/2018,Fingerprint Review Was Completed,June 23 2018,I-765,No Change
MSC1891003388,8/28/2018,Request for Initial Evidence Was Mailed,June 23 2018,I-485,No Change
MSC1891002895,8/28/2018,Fingerprint Review Was Completed,June 24 2018,I-765,No Change
MSC1891002898,8/28/2018,Fingerprint Review Was Completed,June 24 2018,I-765,No Change
MSC1891002967,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,June 24 2018,I-765,No Change
MSC1891003321,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,June 24 2018,I-765,No Change
MSC1891002938,8/28/2018,Fingerprint Review Was Completed,June 25 2018,I-765,No Change
MSC1891002977,8/28/2018,Card Was Mailed To Me,June 25 2018,I-765,No Change
MSC1891002981,8/28/2018,Card Was Mailed To Me,June 25 2018,I-765,No Change
MSC1891002984,8/28/2018,Card Was Mailed To Me,June 25 2018,I-765,No Change
MSC1891002987,8/28/2018,Card Was Mailed To Me,June 25 2018,I-765,No Change
MSC1891003068,8/28/2018,Request for Initial Evidence Was Mailed,June 25 2018,I-485,No Change
MSC1891003151,8/28/2018,Name Was Updated,June 25 2018,,No Change
MSC1891002656,8/28/2018,Case is Ready to Be Scheduled for An Interview,June 26 2018,I-485,No Change
MSC1891002972,8/28/2018,Case Was Approved,June 26 2018,I-131,No Change
MSC1891002975,8/28/2018,Case Was Approved,June 26 2018,I-131,No Change
MSC1891003234,8/28/2018,Case is Ready to Be Scheduled for An Interview,June 26 2018,I-485,No Change
MSC1891003262,8/28/2018,Case is Ready to Be Scheduled for An Interview,June 26 2018,I-485,No Change
MSC1891003344,8/28/2018,Case is Ready to Be Scheduled for An Interview,June 26 2018,I-485,No Change
MSC1891003403,8/28/2018,Case is Ready to Be Scheduled for An Interview,June 26 2018,I-485,No Change
MSC1891002738,8/28/2018,Case is Ready to Be Scheduled for An Interview,June 28 2018,I-485,No Change
MSC1891002741,8/28/2018,Case is Ready to Be Scheduled for An Interview,June 28 2018,I-485,No Change
MSC1891002823,8/28/2018,Case is Ready to Be Scheduled for An Interview,June 28 2018,I-485,No Change
MSC1891003060,8/28/2018,Case is Ready to Be Scheduled for An Interview,June 28 2018,I-485,No Change
MSC1891002973,8/28/2018,Card Was Mailed To Me,June 29 2018,I-765,No Change
MSC1891002693,8/28/2018,Notice Was Returned To USCIS Because The Post Office Could Not Deliver It,June 4 2018,I-485,No Change
MSC1891003052,8/28/2018,Notice Was Returned To USCIS Because The Post Office Could Not Deliver It,June 4 2018,I-485,No Change
MSC1891003312,8/28/2018,Case is Ready to Be Scheduled for An Interview,June 5 2018,I-485,No Change
MSC1891003332,8/28/2018,Case is Ready to Be Scheduled for An Interview,June 5 2018,I-485,No Change
MSC1891003152,8/28/2018,Case Was Transferred And A New Office Has Jurisdiction,June 6 2018,,No Change
MSC1891003398,8/28/2018,Name Was Updated,May 15 2018,I-130,No Change
MSC1891003399,8/28/2018,Name Was Updated,May 15 2018,I-131,No Change
MSC1891003400,8/28/2018,Name Was Updated,May 15 2018,I-765,No Change
MSC1891002683,8/28/2018,Request for Initial Evidence Was Mailed,May 16 2018,I-485,No Change
MSC1891003127,8/28/2018,Name Was Updated,May 16 2018,I-765,No Change
MSC1891002627,8/28/2018,Document Was Mailed To Me,May 17 2018,,No Change
MSC1891002766,8/28/2018,Document Was Mailed To Me,May 17 2018,,No Change
MSC1891003075,8/28/2018,Document Was Mailed To Me,May 17 2018,,No Change
MSC1891003218,8/28/2018,Date of Birth Was Updated,May 17 2018,I-765,No Change
MSC1891003053,8/28/2018,Document Was Mailed To Me,May 18 2018,,No Change
MSC1891003054,8/28/2018,Document Was Mailed To Me,May 18 2018,,No Change
MSC1891003055,8/28/2018,Document Was Mailed To Me,May 18 2018,,No Change
MSC1891003109,8/28/2018,Fingerprint Review Was Completed,May 2 2018,I-765,No Change
MSC1891003136,8/28/2018,Fingerprint Review Was Completed,May 2 2018,I-765,No Change
MSC1891002671,8/28/2018,Document Was Mailed To Me,May 22 2018,,No Change
MSC1891002734,8/28/2018,Case Was Approved,May 24 2018,I-601,No Change
MSC1891002735,8/28/2018,Response To USCIS\' Request For Evidence Was Received,May 25 2018,I-485,No Change
MSC1891002668,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891002670,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891002961,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891002962,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891002963,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891002966,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891002968,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891002970,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003009,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003103,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003104,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003105,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003106,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003110,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003115,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003116,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003117,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003118,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003122,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003123,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003124,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003126,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003130,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003131,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003132,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003133,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003155,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003156,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003157,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003160,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003165,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003169,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003172,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003174,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003176,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003194,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003210,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003212,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003221,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003222,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003223,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003230,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003294,8/28/2018,Fingerprint Review Was Completed,May 3 2018,I-765,No Change
MSC1891003335,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003343,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003349,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891003354,8/28/2018,Case Was Updated To Show All Fingerprints Were Taken And Case Is In Process,May 3 2018,I-765,No Change
MSC1891002694,8/28/2018,Document Was Mailed To Me,May 30 2018,,No Change
MSC1891002696,8/28/2018,Document Was Mailed To Me,May 30 2018,,No Change
MSC1891003256,8/28/2018,Case is Ready to Be Scheduled for An Interview,May 30 2018,I-485,No Change
MSC1891003291,8/28/2018,Case is Ready to Be Scheduled for An Interview,May 30 2018,I-485,No Change
MSC1891003265,8/28/2018,Case is Ready to Be Scheduled for An Interview,May 31 2018,I-485,No Change
MSC1891003356,8/28/2018,Name Was Updated,May 8 2018,I-485,No Change
MSC1891003358,8/28/2018,Name Was Updated,May 8 2018,I-765,No Change
MSC1891002814,8/28/2018,,,,No Change
MSC1891002936,8/28/2018,,,,No Change
MSC1891003360,8/28/2018,Interview Was Completed And My Case Must Be Reviewed,,I-130,Case Was Received
